pearson_r,rmse,mae,job_id,length,duration_min
0.591205919505483,42.08707677717229,25.314810311983866,78076709018638,36407,62.49868333333333
-0.7360469448568986,10.634350875710712,9.907189848144151,49064200929671,11551,19.829216666666664
0.6213298302262051,49.62307506025549,33.067368919949,5834541316683,12256,21.039466666666666
0.39581133713508077,34.715938112915765,12.02568853571724,32668455459213,3895,6.686416666666667
0.014431647329069121,36.590412323697464,26.1332755051912,80620255486455,17965,30.839916666666667
0.030887565875193253,16.899853725651923,16.897780461261384,81572225059709,5918,10.159233333333333
0.523537946144706,44.193674227018754,29.3197024125681,25352343111574,33261,57.09804999999999
0.018456218979863093,17.754899419185097,12.319086022000889,31898632082831,25165,43.19991666666667
0.7166375267166833,82.47215954291099,53.6726923565139,87593983584930,3161,5.426383333333333
-0.06621948950714389,5.08043689477339,4.722421553273057,64801748885593,9717,16.68085
0.03142179856040494,37.85971598905397,24.938610971195548,14138625599938,8608,14.777066666666665
0.07743881594949097,30.03787976707409,18.111981147827024,38407352247073,48348,82.9974
0.2743028231474988,69.27479938855399,48.32256166352163,83107186720037,40913,70.23398333333333
0.006644542726340284,17.044688550954124,11.931627226244293,91980862225933,9836,16.885133333333332
-0.004465567384433512,15.566243533181384,14.171281555064548,50307863968823,19205,32.96858333333333
-0.0073234940514776145,17.708399835554435,11.103477419480232,85527406458904,9187,15.771016666666666
0.407982739589191,44.15645653676814,29.81121759737455,66437148274678,8125,13.947916666666666
0.008236589121208655,3.576201541714395,2.818269655669157,43911108011913,12278,21.077233333333332
0.08573503143347305,28.22224831427108,22.706005225891168,91957100634103,17754,30.477699999999995
0.02451747218685705,18.550460214823925,11.222179784643618,64966715299207,9016,15.477466666666665
-0.006228966244785312,31.497706374794735,20.697908867604802,54315595280333,19969,34.280116666666665
0.11311963072179201,32.66030528950386,25.3103325720697,36011696930406,6228,10.691399999999998
0.4593125146391425,25.80349255366633,19.97841170706307,32141824134873,20032,34.38826666666667
-0.024479253764576162,36.8511429083226,11.704316691784054,29342195647507,11983,20.570816666666666
0.310758251379967,12.468860044899419,9.570632128858504,50419131573959,3835,6.5834166666666665
0.008580824897443981,12.815931107837223,11.205601155551152,33816933704585,17874,30.683699999999998
0.773755587128971,42.129812413858986,21.85225341873169,11434165745896,7500,12.875
0.488829452014426,13.041840417194267,10.39749018225242,2598752493312,62067,106.54835
0.2566265224479076,84.04321347198963,73.24107072560196,2577265964888,60137,103.23518333333332
0.5375409189722579,44.06911190005788,27.178501276569882,28407375423545,29538,50.7069
0.04512220745657261,32.32598252505342,24.435138486125872,4672739802793,14799,25.40495
0.5654082936813456,41.533285471146584,27.927174164619803,82464195047484,31624,54.287866666666666
0.04144384715222734,32.19397957929654,25.106643793049454,81002401849429,6905,11.853583333333331
0.06991801363842963,0.9039086549107482,0.822350720565793,71844271657995,15661,26.884716666666666
0.021832076993078778,1.6013289247637246,1.5772974395925035,29428254756407,4408,7.567066666666666
-0.02036584130533417,13.007537250745107,9.429295343475145,49709782646768,4662,8.0031
0.013729231936436721,31.802005765457974,22.915958577547304,32690491634539,49027,84.16301666666666
-0.0021660830283157227,33.21472035567589,26.984440017634057,41490914592393,11766,20.1983
0.47852741347227057,41.0081550990701,26.201842634851786,85541186841186,25172,43.211933333333334
0.029253402321776173,31.01448053431373,25.228847136275533,33839842130236,4361,7.486383333333333
